time,open,high,low,close,volume,ticker,industry,MA10,MA20,MA50,MA200,rsi,macd,upper_band,lower_band,RS
2022-06-21,15950,17300,15690,15900,24985100,SSI,Dịch vụ tài chính,20804.0,23124.0,26307.6,36220.75,9.71193415637859,-2531.371348551107,29907.74031280525,16340.25968719475,-58.70961534374374
2022-06-22,17030,17030,16840,17030,11892500,SSI,Dịch vụ tài chính,19960.0,22724.0,25900.6,36121.9,18.046875,-2613.9727976635368,29962.709975214042,15485.290024785958,-54.89699404045916
2022-06-23,17320,17800,17220,17800,13697300,SSI,Dịch vụ tài chính,19219.0,22334.0,25530.0,36028.65,21.423220973782776,-2587.4756675075914,29758.387694051213,14909.612305948787,-52.15563916126573
2022-06-24,17700,18380,17650,17900,11929000,SSI,Dịch vụ tài chính,18588.0,21929.5,25148.4,35939.55,22.373393801965236,-2529.2516975277795,29396.60533642477,14462.394663575229,-51.92410925907116
2022-06-27,18040,19100,17900,19100,13895600,SSI,Dịch vụ tài chính,18243.0,21585.0,24800.2,35855.2,30.298616168973055,-2359.0847501358694,28897.479599611677,14272.520400388323,-48.742971498911444
2022-06-28,19150,19190,18710,18860,13211000,SSI,Dịch vụ tài chính,18012.0,21239.0,24482.0,35757.15,24.596464258262884,-2218.0242101549047,28368.286965158513,14109.713034841487,-48.96836381345824
2022-06-29,18570,19430,18470,19000,14242800,SSI,Dịch vụ tài chính,17944.0,20904.5,24210.0,35661.1,25.911559348332048,-2071.0619727321573,27777.649818027596,14031.350181972404,-50.25464055355475
2022-06-30,18950,19100,18090,18090,13242100,SSI,Dịch vụ tài chính,17828.0,20548.5,23963.4,35561.2,26.09375,-2004.9113653755085,27217.20546894816,13879.79453105184,-53.30588682763276
2022-07-01,17940,19050,17270,18950,15527500,SSI,Dịch vụ tài chính,17932.0,20224.5,23730.4,35466.45,35.0,-1861.631985077558,26513.452636421905,13935.547363578095,-51.64267872060955
2022-07-04,19290,19820,19190,19430,19712000,SSI,Dịch vụ tài chính,18206.0,19935.5,23492.2,35378.85,42.162162162162154,-1689.8702827349734,25774.97537297479,14096.024627025208,-50.26581652573642
2022-07-05,19390,19580,18950,18950,14220100,SSI,Dịch vụ tài chính,18511.0,19657.5,23244.4,35287.15,46.382556987115954,-1574.33196571175,25095.610643267675,14219.389356732323,-50.51050364337103
2022-07-06,18470,19050,18180,18280,15164800,SSI,Dịch vụ tài chính,18636.0,19298.0,23026.8,35193.8,45.304937076476286,-1519.316680685446,24021.948393140294,14574.051606859706,-52.125952156796124
2022-07-07,18090,18470,17940,18380,9823100,SSI,Dịch vụ tài chính,18694.0,18956.5,22794.6,35098.8,52.58525852585259,-1450.9221789618714,22783.221972214822,15129.778027785178,-50.705582709453786
2022-07-08,18570,19630,18570,19630,30285700,SSI,Dịch vụ tài chính,18867.0,18727.5,22589.2,35010.9,66.11842105263159,-1281.0869177372806,21678.452566991156,15776.547433008842,-47.31178607381261
2022-07-11,19680,20350,19150,19870,26063700,SSI,Dịch vụ tài chính,18944.0,18593.5,22404.2,34927.25,73.16219369894982,-1114.2805231284146,21008.290172861296,16178.709827138702,-46.873373060285
2022-07-12,19770,20350,19630,20110,11926200,SSI,Dịch vụ tài chính,19069.0,18540.5,22223.2,34846.15,70.05208333333334,-951.7480997382445,20755.448971730173,16325.551028269827,-44.52692552773407
2022-07-13,20110,20300,19530,19920,17839400,SSI,Dịch vụ tài chính,19161.0,18552.5,22065.4,34763.6,64.92957746478874,-828.7184449483539,20795.860965393833,16309.139034606165,-43.46204676172376
2022-07-14,19720,21120,19580,20690,23495100,SSI,Dịch vụ tài chính,19421.0,18624.5,21940.2,34685.4,67.95366795366795,-661.459103503872,21047.36889538222,16201.631104617782,-38.25897727254504
2022-07-15,20780,20930,20300,20300,16577600,SSI,Dịch vụ tài chính,19556.0,18744.0,21844.8,34613.05,58.62068965517242,-553.9885755516007,21252.724985452114,16235.275014547886,-38.39163025377374
2022-07-18,20490,20590,19920,20110,18016400,SSI,Dịch vụ tài chính,19624.0,18915.0,21780.2,34537.15,59.04486251808972,-478.6314545000896,21297.27224569983,16532.72775430017,-40.86444978607415
2022-07-19,19870,20110,19340,19870,19867100,SSI,Dịch vụ tài chính,19716.0,19113.5,21692.4,34462.2,56.205420827389446,-433.2817846791004,21059.673303258453,17167.326696741547,-42.252997610887896
2022-07-20,20200,20780,20110,20490,22292300,SSI,Dịch vụ tài chính,19937.0,19286.5,21620.6,34387.95,67.85714285714286,-343.3550429711577,21060.360197422593,17512.639802577407,-38.37574997621404
2022-07-21,20400,20780,20300,20490,15960000,SSI,Dịch vụ tài chính,20148.0,19421.0,21581.8,34320.0,63.13993174061433,-268.98674057352764,21126.91417072925,17715.08582927075,-37.909516921617794
2022-07-22,20490,20690,20110,20110,17909200,SSI,Dịch vụ tài chính,20196.0,19531.5,21535.4,34252.8,55.902777777777786,-237.9689909392182,21103.642688046817,17959.357311953183,-39.83192634146524
2022-07-25,19920,20250,19530,19680,18310100,SSI,Dịch vụ tài chính,20177.0,19560.5,21454.4,34175.6,56.3922942206655,-245.25743221217272,21120.47941956739,18000.52058043261,-40.415399857380706
2022-07-26,19770,19920,19340,19480,16457400,SSI,Dịch vụ tài chính,20114.0,19591.5,21337.2,34099.4,61.45038167938932,-264.1272089107879,21117.130499515777,18065.869500484223,-41.517953916974626
2022-07-27,19240,19630,19050,19630,17804700,SSI,Dịch vụ tài chính,20085.0,19623.0,21231.8,34020.65,61.81474480151229,-263.9354133451925,21123.008421029037,18122.991578970963,-40.674403771271734
2022-07-28,20110,20540,19920,20350,19481100,SSI,Dịch vụ tài chính,20051.0,19736.0,21143.4,33944.85,57.56302521008404,-203.34143774998302,21082.393232618997,18389.606767381003,-37.63892987780092
2022-07-29,20490,20830,20250,20540,20792200,SSI,Dịch vụ tài chính,20075.0,19815.5,21059.6,33865.4,57.11252653927813,-138.39354874803757,21154.22641755243,18476.77358244757,-35.100171439377355
2022-08-01,20540,21940,20540,21940,29169900,SSI,Dịch vụ tài chính,20258.0,19941.0,21037.8,33795.2,65.58773424190801,25.749595612440316,21567.282813496415,18314.717186503585,-28.191488767751217
2022-08-02,22130,22750,22030,22320,27493000,SSI,Dịch vụ tài chính,20503.0,20109.5,20995.6,33728.6,69.8019801980198,184.37172187078977,21982.999118592947,18236.000881407053,-28.59372969802063
2022-08-03,22030,22800,21980,22660,22269900,SSI,Dịch vụ tài chính,20720.0,20328.5,20948.2,33663.7,67.49555950266429,333.6697213966145,22321.712429590436,18335.287570409564,-27.004937428685206
2022-08-04,22900,22990,22130,22660,20941700,SSI,Dịch vụ tài chính,20937.0,20542.5,20889.4,33599.85,72.51908396946564,446.838584598936,22573.552358805813,18511.447641194187,-23.639912088266144
2022-08-05,22470,24150,22370,23860,28994000,SSI,Dịch vụ tài chính,21312.0,20754.0,20846.8,33541.6,80.0,626.137966485665,23219.470169743465,18288.529830256535,-20.440342497686412
2022-08-08,24200,24390,23430,23720,21251600,SSI,Dịch vụ tài chính,21716.0,20946.5,20801.4,33482.45,81.30081300813009,748.3111236164586,23705.12875928949,18187.87124071051,-23.216436631825626
2022-08-09,23760,24000,23430,23860,14949200,SSI,Dịch vụ tài chính,22154.0,21134.0,20763.0,33426.6,79.71781305114638,846.671162694809,24150.909537572326,18117.090462427674,-25.74324559789438
2022-08-10,23620,24050,23520,23620,14584500,SSI,Dịch vụ tài chính,22553.0,21319.0,20721.6,33372.15,76.48054145516073,894.939898010387,24473.11777639462,18164.88222360538,-26.45959364267827
2022-08-11,23910,24250,22900,23480,28045800,SSI,Dịch vụ tài chính,22866.0,21458.5,20687.0,33319.15,79.71781305114638,911.3904467845823,24739.71463389464,18177.28536610536,-26.97054495271
2022-08-12,23430,23960,23140,23960,17178600,SSI,Dịch vụ tài chính,23208.0,21641.5,20657.6,33272.5,87.41258741258741,952.1834357468797,25056.20057252464,18226.79942747536,-24.944979470401506
2022-08-15,24200,24340,23670,23810,14575600,SSI,Dịch vụ tài chính,23395.0,21826.5,20629.6,33222.95,88.18342151675485,961.3268494837539,25292.371349390574,18360.628650609426,-23.43896210200681
2022-08-16,23810,24050,23520,23670,11764700,SSI,Dịch vụ tài chính,23530.0,22016.5,20612.8,33165.7,85.68904593639576,946.3671098247978,25447.223569529677,18585.776430470323,-26.3162965423231
2022-08-17,23860,24200,23570,23620,21210600,SSI,Dịch vụ tài chính,23626.0,22173.0,20575.8,33106.5,82.76553106212424,919.8731017179234,25596.080176498497,18749.919823501503,-28.118650829071516
2022-08-18,23380,24530,23380,24150,28626400,SSI,Dịch vụ tài chính,23775.0,22356.0,20554.6,33051.25,83.86491557223265,930.9120058881199,25791.55036577687,18920.44963422313,-27.019656892406324
2022-08-19,24150,24490,23960,24200,15752800,SSI,Dịch vụ tài chính,23809.0,22560.5,20554.4,32992.35,78.39195979899498,932.9406401423948,25919.18693014651,19201.81306985349,-27.75680119929418
2022-08-22,24200,24390,23670,23760,16747900,SSI,Dịch vụ tài chính,23813.0,22764.5,20578.6,32927.1,67.82178217821783,888.7985086875706,25872.821428884614,19656.178571115386,-28.746409488568325
2022-08-23,23380,24440,22900,24440,32424700,SSI,Dịch vụ tài chính,23871.0,23012.5,20644.0,32868.1,70.31963470319634,898.3304739729647,25791.45000996687,20233.54999003313,-26.999991825989753
2022-08-24,24680,24730,24200,24290,13465300,SSI,Dịch vụ tài chính,23938.0,23245.5,20736.2,32802.65,67.99116997792495,883.5953416584089,25575.49186806806,20915.50813193194,-27.48532863444742
2022-08-25,24390,25020,24390,24530,14782800,SSI,Dịch vụ tài chính,24043.0,23454.5,20841.8,32738.85,59.383753501400555,881.1265588859424,25410.838954594343,21498.161045405657,-25.367627817801168
2022-08-26,24530,24680,23860,23860,23266700,SSI,Dịch vụ tài chính,24033.0,23620.5,20960.8,32664.75,51.707317073170735,815.7037056153604,25019.634694994365,22221.365305005635,-27.886646701495884
2022-08-29,23280,23480,22660,23480,28608300,SSI,Dịch vụ tài chính,24000.0,23697.5,21096.6,32589.65,45.6221198156682,724.8373253536192,24856.04491315167,22538.95508684833,-28.65165830442276
2022-08-30,23720,23860,22990,23040,12094600,SSI,Dịch vụ tài chính,23937.0,23733.5,21239.4,32510.6,43.61233480176212,610.2857473667427,24747.55439488698,22719.44560511302,-28.924789050388032
2022-08-31,22800,23280,22800,23090,10846400,SSI,Dịch vụ tài chính,23884.0,23755.0,21360.6,32434.15,45.61797752808989,517.5711407118797,24688.234330588843,22821.765669411157,-29.907839574747925
2022-09-05,23190,23380,22800,22800,10158000,SSI,Dịch vụ tài chính,23749.0,23762.0,21460.6,32354.35,36.3849765258216,415.89934187160907,24662.166066550253,22861.833933449747,-29.610667237619168
2022-09-06,22950,23240,22610,22850,11026900,SSI,Dịch vụ tài chính,23614.0,23711.5,21559.6,32269.55,38.46153846153846,335.49095996688266,24697.726727428773,22725.273272571227,-28.047158779138478
2022-09-07,22800,23040,21700,21700,23212800,SSI,Dịch vụ tài chính,23408.0,23610.5,21611.6,32183.55,30.947775628626687,176.93178941511724,24945.22607085149,22275.77392914851,-29.004805988732393
2022-09-08,22080,22130,21210,21210,15977000,SSI,Dịch vụ tài chính,23085.0,23478.0,21658.6,32090.35,28.5204991087344,11.599883262995718,25183.169847999445,21772.830152000555,-27.933070734958683
2022-09-09,21170,21360,20490,21360,33441100,SSI,Dịch vụ tài chính,22792.0,23365.0,21705.8,31984.0,23.32695984703632,-106.10004187912637,25312.819293466448,21417.180706533552,-24.23567778683471
2022-09-12,21650,21650,21020,21020,11997400,SSI,Dịch vụ tài chính,22441.0,23242.0,21764.4,31878.3,21.195652173913032,-224.2284727810329,25452.249807267595,21031.750192732405,-24.943768324293
2022-09-13,21020,21210,20400,20830,18972100,SSI,Dịch vụ tài chính,22138.0,23085.5,21802.0,31771.2,22.2011385199241,-329.38062265823464,25514.14896382203,20656.85103617797,-22.32037673147667
2022-09-14,20200,21310,20200,21120,25849700,SSI,Dịch vụ tài chính,21902.0,22951.0,21835.8,31650.8,15.983606557377044,-384.8772572041016,25505.400949445182,20396.599050554818,-17.649687333434045
2022-09-15,21260,21260,20780,20830,9382000,SSI,Dịch vụ tài chính,21681.0,22809.0,21873.4,31523.75,15.537848605577693,-447.10536395993404,25506.8346092649,20111.1653907351,-15.828996517703928
2022-09-16,20690,20880,20250,20350,19466700,SSI,Dịch vụ tài chính,21407.0,22645.5,21914.8,31386.45,10.266159695817478,-529.054959122368,25526.51937369034,19764.48062630966,-20.723793215324864
2022-09-19,20350,20350,19150,19150,22693700,SSI,Dịch vụ tài chính,21042.0,22395.5,21930.2,31249.65,9.326424870466312,-682.9578617809966,25578.722299891488,19212.277700108512,-26.717452474311276
2022-09-20,19430,19960,19150,19920,14145700,SSI,Dịch vụ tài chính,20749.0,22181.5,21936.0,31108.9,21.197411003236255,-734.3295620203135,25428.758114649652,18934.241885350348,-24.10411403088357
2022-09-21,19720,20010,19580,19770,8382000,SSI,Dịch vụ tài chính,20556.0,21982.0,21934.0,30964.8,22.241086587436342,-778.1754290223944,25310.186482629546,18653.813517370454,-27.516515323097476
2022-09-22,19530,20400,19430,20300,17206400,SSI,Dịch vụ tài chính,20465.0,21775.0,21937.8,30826.4,28.10047095761381,-761.3803056875877,24971.88335068624,18578.11664931376,-25.011923344890242
2022-09-23,20200,20490,19770,19870,10814000,SSI,Dịch vụ tài chính,20316.0,21554.0,21936.8,30691.05,27.496159754224266,-773.8470289359539,24627.56402072152,18480.43597927848,-27.874696325397608
2022-09-26,19290,19530,18520,18760,22906700,SSI,Dịch vụ tài chính,20090.0,21265.5,21898.2,30565.4,22.985468956406876,-863.3426436868322,24244.63781239863,18286.36218760137,-30.516773620639864
2022-09-27,18950,19240,18760,18810,10953800,SSI,Dịch vụ tài chính,19888.0,21013.0,21868.4,30437.8,27.666151468315306,-919.6330239767012,23921.44215852298,18104.55784147702,-32.30921012685228
2022-09-28,18670,19290,18670,19000,14119800,SSI,Dịch vụ tài chính,19676.0,20789.0,21846.2,30305.95,32.09076175040519,-938.0983301983761,23585.350252890763,17992.649747109237,-32.6179639977542
2022-09-29,19430,19430,18570,18570,11341000,SSI,Dịch vụ tài chính,19450.0,20565.5,21820.2,30173.65,28.372093023255815,-976.1768654979933,23318.523027414376,17812.476972585624,-32.80897466437874
2022-09-30,18420,19050,17610,19050,20628400,SSI,Dịch vụ tài chính,19320.0,20363.5,21791.4,30035.05,35.053110773899846,-956.5953548011348,22922.630403291863,17804.369596708137,-29.186072786974037
2022-10-03,18860,18910,17750,17750,15843300,SSI,Dịch vụ tài chính,19180.0,20111.0,21736.6,29893.45,30.0,-1034.0560475052953,22654.399300149336,17567.600699850664,-33.53543811035698
2022-10-04,18180,18380,16930,17130,15613300,SSI,Dịch vụ tài chính,18901.0,19825.0,21677.0,29747.05,25.155666251556653,-1132.4191993674685,22357.961653251434,17292.038346748566,-38.17933743305709
2022-10-05,17650,18090,17510,17940,13616200,SSI,Dịch vụ tài chính,18718.0,19637.0,21642.2,29607.7,33.099415204678365,-1131.9639001213945,22141.99374933565,17132.00625066435,-35.92269093443775
2022-10-06,17940,17940,16740,16740,12072300,SSI,Dịch vụ tài chính,18362.0,19413.5,21587.4,29466.7,30.528586839266453,-1214.4338064086987,22117.31621144324,16709.68378855676,-39.59581764465401
2022-10-07,16400,16450,15590,16160,24130800,SSI,Dịch vụ tài chính,17991.0,19153.5,21518.0,29326.25,32.71676300578035,-1311.4750856205865,22061.559761928474,16245.440238071524,-40.36108762273531
2022-10-10,16120,17030,15920,16740,17618200,SSI,Dịch vụ tài chính,17789.0,18939.5,21445.8,29181.8,31.205673758865245,-1326.2911865914903,21898.699571719233,15980.300428280767,-37.713914268322384
2022-10-11,16400,16740,15590,15590,16403900,SSI,Dịch vụ tài chính,17467.0,18677.5,21346.8,29027.2,27.906976744186053,-1414.5227051687943,21851.982966604686,15503.017033395314,-40.8336475198351
2022-10-12,15780,16640,15630,16600,18582200,SSI,Dịch vụ tài chính,17227.0,18451.5,21240.0,28882.05,31.388329979879273,-1386.9602458755835,21536.13270866542,15366.867291334582,-37.71848337467229
2022-10-13,16600,17030,16360,16840,12486200,SSI,Dịch vụ tài chính,17054.0,18252.0,21130.4,28744.15,34.46153846153847,-1330.414612573204,21202.101514756494,15301.898485243506,-36.70746338272822
2022-10-14,17320,17700,17130,17220,22035600,SSI,Dịch vụ tài chính,16871.0,18095.5,21021.6,28617.3,41.463414634146346,-1240.6376678197921,20905.755466941362,15285.244533058636,-34.919044875362445
2022-10-17,16930,17320,16600,17320,13659200,SSI,Dịch vụ tài chính,16828.0,18004.0,20914.8,28490.75,41.78610804851158,-1148.1840767130489,20788.743397419916,15219.256602580084,-34.32794439373014
2022-10-18,17700,17800,17030,17130,18797300,SSI,Dịch vụ tài chính,16828.0,17864.5,20780.2,28362.75,39.691289966923925,-1077.820903319298,20521.720352172575,15207.279647827427,-34.77192764768402
2022-10-19,17220,17320,16840,16980,12345400,SSI,Dịch vụ tài chính,16732.0,17725.0,20645.4,28235.55,40.95563139931741,-1022.3760135855118,20250.70365390886,15199.296346091141,-34.178544041781265
2022-10-20,16840,17170,16600,16740,11211900,SSI,Dịch vụ tài chính,16732.0,17547.0,20503.0,28103.45,36.491228070175445,-986.4305756050744,19795.134665380247,15298.865334619755,-34.908927957607325
2022-10-21,16740,16790,15590,15590,28076400,SSI,Dịch vụ tài chính,16675.0,17333.0,20342.4,27952.8,37.14285714285714,-1038.7647130778969,19461.731769709033,15204.268230290965,-39.28172018518402
2022-10-24,15680,15780,14530,14530,23354200,SSI,Dịch vụ tài chính,16454.0,17121.5,20163.4,27800.3,35.294117647058826,-1152.4878724873342,19481.270506236866,14761.729493763132,-44.0765731158116
2022-10-25,14530,15440,13760,14480,22999400,SSI,Dịch vụ tài chính,16343.0,16905.0,19973.8,27642.35,28.589108910891085,-1232.4420529649615,19402.97812977661,14407.02187022339,-43.43195633804817
2022-10-26,14720,15010,14140,14290,9014400,SSI,Dịch vụ tài chính,16112.0,16669.5,19783.4,27484.35,32.67326732673267,-1296.1959886330187,19223.3204610678,14115.679538932198,-44.67427445975564
