time,open,high,low,close,volume,ticker,industry
2020-10-20,93310,93560,92170,92340,2150990,VNM,Thực phẩm và đồ uống
2020-10-21,92610,92950,92170,92520,805550,VNM,Thực phẩm và đồ uống
2020-10-22,92860,92860,91390,92780,2422540,VNM,Thực phẩm và đồ uống
2020-10-23,93470,95650,93130,95650,2946790,VNM,Thực phẩm và đồ uống
2020-10-26,96520,97820,95650,96080,2313520,VNM,Thực phẩm và đồ uống
2020-10-27,95650,96520,94860,95300,1721090,VNM,Thực phẩm và đồ uống
2020-10-28,94780,94780,92610,93380,2609180,VNM,Thực phẩm và đồ uống
2020-10-29,92610,93220,91820,92950,1723240,VNM,Thực phẩm và đồ uống
2020-10-30,93040,93920,91560,93920,2683620,VNM,Thực phẩm và đồ uống
2020-11-02,93040,93920,93040,93560,867340,VNM,Thực phẩm và đồ uống
2020-11-03,93560,93920,93040,93640,870230,VNM,Thực phẩm và đồ uống
2020-11-04,93920,95130,93380,93920,1342780,VNM,Thực phẩm và đồ uống
2020-11-05,93920,95130,93920,94600,1891270,VNM,Thực phẩm và đồ uống
2020-11-06,94960,95130,93920,94600,1011020,VNM,Thực phẩm và đồ uống
2020-11-09,94780,95130,94350,94600,1066640,VNM,Thực phẩm và đồ uống
2020-11-10,94860,94960,93470,93470,2297200,VNM,Thực phẩm và đồ uống
2020-11-11,93830,93830,92170,93470,2429710,VNM,Thực phẩm và đồ uống
2020-11-12,93470,93470,92780,93040,1074590,VNM,Thực phẩm và đồ uống
2020-11-13,93040,93380,93040,93380,1089500,VNM,Thực phẩm và đồ uống
2020-11-16,93470,94520,93040,93130,2571160,VNM,Thực phẩm và đồ uống
2020-11-17,93220,93640,93040,93560,1648330,VNM,Thực phẩm và đồ uống
2020-11-18,93920,95210,93740,95130,3396750,VNM,Thực phẩm và đồ uống
2020-11-19,95130,95390,94780,95390,3140680,VNM,Thực phẩm và đồ uống
2020-11-20,95560,96950,94860,96430,2801420,VNM,Thực phẩm và đồ uống
2020-11-23,96520,96780,95470,96170,2104330,VNM,Thực phẩm và đồ uống
2020-11-24,96170,96430,94780,95300,1937130,VNM,Thực phẩm và đồ uống
2020-11-25,95300,96520,94860,96080,2190900,VNM,Thực phẩm và đồ uống
2020-11-26,96430,96430,95040,95560,1490270,VNM,Thực phẩm và đồ uống
2020-11-27,95560,95560,94520,95470,2823860,VNM,Thực phẩm và đồ uống
2020-11-30,95470,95650,93920,94080,2687040,VNM,Thực phẩm và đồ uống
2020-12-01,93310,95470,93220,95390,2493230,VNM,Thực phẩm và đồ uống
2020-12-02,95300,95470,94520,94780,1332460,VNM,Thực phẩm và đồ uống
2020-12-03,94780,95560,94600,95210,1108730,VNM,Thực phẩm và đồ uống
2020-12-04,95210,95390,94600,94780,1571130,VNM,Thực phẩm và đồ uống
2020-12-07,95650,96430,94600,95650,1970400,VNM,Thực phẩm và đồ uống
2020-12-08,95740,95910,94780,94960,1468350,VNM,Thực phẩm và đồ uống
2020-12-09,95650,95740,95040,95390,1701940,VNM,Thực phẩm và đồ uống
2020-12-10,95910,99040,95910,97390,6077770,VNM,Thực phẩm và đồ uống
2020-12-11,97390,98090,97210,97910,2297940,VNM,Thực phẩm và đồ uống
2020-12-14,98090,98610,97730,98610,2535300,VNM,Thực phẩm và đồ uống
2020-12-15,98250,98520,96350,96690,4572910,VNM,Thực phẩm và đồ uống
2020-12-16,96690,97650,96260,97040,2106480,VNM,Thực phẩm và đồ uống
2020-12-17,96520,96520,95910,96000,2951870,VNM,Thực phẩm và đồ uống
2020-12-18,96080,96520,95650,96000,3342900,VNM,Thực phẩm và đồ uống
2020-12-21,96000,96870,95820,96520,2341080,VNM,Thực phẩm và đồ uống
2020-12-22,96430,96430,95470,95560,2266760,VNM,Thực phẩm và đồ uống
2020-12-23,95560,96870,95560,95820,2432590,VNM,Thực phẩm và đồ uống
2020-12-24,95820,96080,93920,94520,2511360,VNM,Thực phẩm và đồ uống
2020-12-25,94600,94860,93990,94780,1755510,VNM,Thực phẩm và đồ uống
2020-12-28,94860,95390,94170,94520,2305300,VNM,Thực phẩm và đồ uống
2020-12-29,94780,95130,94440,94960,1299700,VNM,Thực phẩm và đồ uống
2020-12-30,94960,95820,94440,94600,1856600,VNM,Thực phẩm và đồ uống
2020-12-31,94780,95560,94600,94600,993810,VNM,Thực phẩm và đồ uống
2021-01-04,95390,95470,94780,95040,2299600,VNM,Thực phẩm và đồ uống
2021-01-05,95560,98280,95130,97230,4013900,VNM,Thực phẩm và đồ uống
2021-01-06,97410,97680,96350,96350,2823100,VNM,Thực phẩm và đồ uống
2021-01-07,96540,97230,96350,96890,2453000,VNM,Thực phẩm và đồ uống
2021-01-08,97850,99070,97320,98280,3323000,VNM,Thực phẩm và đồ uống
2021-01-11,98730,101790,98730,101710,4603900,VNM,Thực phẩm và đồ uống
2021-01-12,102240,102410,101270,102060,2344900,VNM,Thực phẩm và đồ uống
2021-01-13,102060,102850,100220,100480,2521600,VNM,Thực phẩm và đồ uống
2021-01-14,100400,100400,98810,99260,3680400,VNM,Thực phẩm và đồ uống
2021-01-15,99610,101180,99260,99950,2125700,VNM,Thực phẩm và đồ uống
2021-01-18,100220,101000,99420,99420,2624000,VNM,Thực phẩm và đồ uống
2021-01-19,99420,99420,93910,94510,3668300,VNM,Thực phẩm và đồ uống
2021-01-20,95480,96090,93020,95650,3363700,VNM,Thực phẩm và đồ uống
2021-01-21,96440,97150,95480,96790,2531200,VNM,Thực phẩm và đồ uống
2021-01-22,96700,97230,95400,95400,2429000,VNM,Thực phẩm và đồ uống
2021-01-25,95560,96270,94780,94960,2554800,VNM,Thực phẩm và đồ uống
2021-01-26,94860,95210,92140,93640,2596900,VNM,Thực phẩm và đồ uống
2021-01-27,93020,93720,89950,90650,3153800,VNM,Thực phẩm và đồ uống
2021-01-28,87760,89430,84330,84330,4565600,VNM,Thực phẩm và đồ uống
2021-01-29,84250,90210,84250,90210,4140500,VNM,Thực phẩm và đồ uống
2021-02-01,90390,92320,89510,90120,2934800,VNM,Thực phẩm và đồ uống
2021-02-02,89770,93910,89770,93370,3350900,VNM,Thực phẩm và đồ uống
2021-02-03,93370,96270,93370,96270,3056500,VNM,Thực phẩm và đồ uống
2021-02-04,96270,96270,93910,95480,1896800,VNM,Thực phẩm và đồ uống
2021-02-05,95300,96540,95300,96180,2231200,VNM,Thực phẩm và đồ uống
2021-02-08,96180,96180,91090,92410,4331600,VNM,Thực phẩm và đồ uống
2021-02-09,92410,95560,92060,94780,1931700,VNM,Thực phẩm và đồ uống
2021-02-17,94780,95560,94160,95400,2872300,VNM,Thực phẩm và đồ uống
2021-02-18,95400,95650,94340,95650,2847400,VNM,Thực phẩm và đồ uống
2021-02-19,94600,95040,93980,94780,2696500,VNM,Thực phẩm và đồ uống
2021-02-22,94250,94600,94160,94340,3006200,VNM,Thực phẩm và đồ uống
2021-02-23,94340,94780,93200,93910,3048400,VNM,Thực phẩm và đồ uống
2021-02-24,93910,94690,92580,92840,2801000,VNM,Thực phẩm và đồ uống
2021-02-25,92930,93290,91440,91790,4282900,VNM,Thực phẩm và đồ uống
2021-02-26,90920,92060,90740,91970,3357800,VNM,Thực phẩm và đồ uống
2021-03-01,92580,92930,92140,92680,2179000,VNM,Thực phẩm và đồ uống
2021-03-02,93200,93460,91260,92060,3050100,VNM,Thực phẩm và đồ uống
2021-03-03,91970,92060,91260,91710,2551300,VNM,Thực phẩm và đồ uống
2021-03-04,92320,92580,90390,90740,2755100,VNM,Thực phẩm và đồ uống
2021-03-05,90480,90480,89250,90390,4187600,VNM,Thực phẩm và đồ uống
2021-03-08,90740,90920,89250,89690,3208200,VNM,Thực phẩm và đồ uống
2021-03-09,88720,89070,87930,88200,4141900,VNM,Thực phẩm và đồ uống
2021-03-10,88200,89950,87580,88720,3391300,VNM,Thực phẩm và đồ uống
2021-03-11,89950,91090,89600,90210,2417000,VNM,Thực phẩm và đồ uống
2021-03-12,90390,90650,89250,89690,2704600,VNM,Thực phẩm và đồ uống
2021-03-15,90210,90390,89600,89690,2379400,VNM,Thực phẩm và đồ uống
2021-03-16,89690,89770,87850,88630,4121100,VNM,Thực phẩm và đồ uống
2021-03-17,88630,88630,87850,88200,3568400,VNM,Thực phẩm và đồ uống
2021-03-18,88630,89950,88630,89950,2553400,VNM,Thực phẩm và đồ uống
2021-03-19,89690,89690,88990,89250,2339400,VNM,Thực phẩm và đồ uống
2021-03-22,89250,89340,88280,88470,3416300,VNM,Thực phẩm và đồ uống
2021-03-23,88280,88370,87490,87930,4554300,VNM,Thực phẩm và đồ uống
2021-03-24,87410,87760,86430,86620,3192200,VNM,Thực phẩm và đồ uống
2021-03-25,86880,87490,86270,86430,3152700,VNM,Thực phẩm và đồ uống
2021-03-26,86000,86430,84770,85480,3653700,VNM,Thực phẩm và đồ uống
2021-03-29,86090,87660,85820,86880,2790300,VNM,Thực phẩm và đồ uống
2021-03-30,87410,87850,86520,87050,2590400,VNM,Thực phẩm và đồ uống
2021-03-31,86970,86970,86000,86350,2815600,VNM,Thực phẩm và đồ uống
2021-04-01,86430,88630,86000,88630,5594000,VNM,Thực phẩm và đồ uống
2021-04-02,89950,91260,89600,90120,3840000,VNM,Thực phẩm và đồ uống
2021-04-05,91710,91710,89690,90040,2822700,VNM,Thực phẩm và đồ uống
2021-04-06,90040,90120,88470,89070,3452600,VNM,Thực phẩm và đồ uống
2021-04-07,88630,88630,87760,87850,3503700,VNM,Thực phẩm và đồ uống
2021-04-08,88110,88200,87230,87660,3603800,VNM,Thực phẩm và đồ uống
2021-04-09,87660,87760,87050,87580,2716700,VNM,Thực phẩm và đồ uống
2021-04-12,87760,88010,87330,87760,3632400,VNM,Thực phẩm và đồ uống
2021-04-13,88470,89250,87490,87760,3799100,VNM,Thực phẩm và đồ uống
2021-04-14,87760,87760,86790,87140,3498500,VNM,Thực phẩm và đồ uống
2021-04-15,87410,88200,86790,86970,3549400,VNM,Thực phẩm và đồ uống
2021-04-16,86520,86620,84600,85040,4876400,VNM,Thực phẩm và đồ uống
2021-04-19,85040,85560,83450,84330,5722900,VNM,Thực phẩm và đồ uống
2021-04-20,85130,88630,85040,87140,6987200,VNM,Thực phẩm và đồ uống
2021-04-22,87140,87330,85130,86000,3166300,VNM,Thực phẩm và đồ uống
2021-04-23,86000,87660,84940,87330,3556800,VNM,Thực phẩm và đồ uống
2021-04-26,85130,86880,84250,84250,5045600,VNM,Thực phẩm và đồ uống
2021-04-27,84250,84690,83370,83990,3149400,VNM,Thực phẩm và đồ uống
2021-04-28,83990,84070,82050,82220,5027100,VNM,Thực phẩm và đồ uống
2021-04-29,82220,82660,80300,82050,6499700,VNM,Thực phẩm và đồ uống
2021-05-04,81620,81620,80300,80380,4112800,VNM,Thực phẩm và đồ uống
2021-05-05,80380,81620,80380,80730,3792300,VNM,Thực phẩm và đồ uống
2021-05-06,80730,80730,78630,78630,7448600,VNM,Thực phẩm và đồ uống
2021-05-07,78100,78280,76170,76350,6744500,VNM,Thực phẩm và đồ uống
2021-05-10,76350,81620,75560,81620,8176900,VNM,Thực phẩm và đồ uống
2021-05-11,82050,82930,80030,80030,4197000,VNM,Thực phẩm và đồ uống
2021-05-12,79070,80920,78980,80560,3199300,VNM,Thực phẩm và đồ uống
2021-05-13,79850,80470,79420,79420,3118400,VNM,Thực phẩm và đồ uống
2021-05-14,79940,80030,78550,78550,4391200,VNM,Thực phẩm và đồ uống
2021-05-17,78550,78980,76520,76520,5001300,VNM,Thực phẩm và đồ uống
2021-05-18,76790,77220,76170,76350,2970100,VNM,Thực phẩm và đồ uống
2021-05-19,77060,78100,76440,76790,3526100,VNM,Thực phẩm và đồ uống
2021-05-20,77130,77310,76350,77220,2800500,VNM,Thực phẩm và đồ uống
2021-05-21,77130,79690,76440,78280,3942800,VNM,Thực phẩm và đồ uống
2021-05-24,78980,80650,78550,80030,4349800,VNM,Thực phẩm và đồ uống
2021-05-25,80030,80030,78980,79420,2791200,VNM,Thực phẩm và đồ uống
2021-05-26,78980,80650,78360,79850,3773300,VNM,Thực phẩm và đồ uống
2021-05-27,80210,80380,78980,79420,2924300,VNM,Thực phẩm và đồ uống
2021-05-28,79850,80470,79330,79940,3122200,VNM,Thực phẩm và đồ uống
2021-05-31,80560,80730,79160,79420,3095900,VNM,Thực phẩm và đồ uống
2021-06-01,79420,79590,78890,78890,2339900,VNM,Thực phẩm và đồ uống
2021-06-02,78630,78630,78100,78450,3672400,VNM,Thực phẩm và đồ uống
2021-06-03,78980,79690,78800,79160,3629000,VNM,Thực phẩm và đồ uống
2021-06-04,79240,79850,78200,78550,4564400,VNM,Thực phẩm và đồ uống
2021-06-07,79510,79610,78190,79430,3736600,VNM,Thực phẩm và đồ uống
2021-06-08,79510,81120,79430,79700,5477700,VNM,Thực phẩm và đồ uống
2021-06-09,79790,80050,78900,79170,3013500,VNM,Thực phẩm và đồ uống
2021-06-10,79430,83150,78720,81920,5619300,VNM,Thực phẩm và đồ uống
2021-06-11,81920,82190,81020,81740,2940400,VNM,Thực phẩm và đồ uống
2021-06-14,82190,83080,81300,82190,4875100,VNM,Thực phẩm và đồ uống
2021-06-15,82270,82810,81830,82540,4534800,VNM,Thực phẩm và đồ uống
2021-06-16,82360,82620,81120,81560,3041200,VNM,Thực phẩm và đồ uống
2021-06-17,80860,81920,80680,80860,2388800,VNM,Thực phẩm và đồ uống
2021-06-18,81210,82360,81210,81830,2971800,VNM,Thực phẩm và đồ uống
2021-06-21,81740,81830,80490,80490,4193600,VNM,Thực phẩm và đồ uống
2021-06-22,80860,81300,80490,80490,2242800,VNM,Thực phẩm và đồ uống
2021-06-23,80490,80680,79700,79960,3357300,VNM,Thực phẩm và đồ uống
2021-06-24,79870,80140,78450,78810,4225000,VNM,Thực phẩm và đồ uống
2021-06-25,78810,79870,78810,79700,2079300,VNM,Thực phẩm và đồ uống
2021-06-28,79960,80140,79080,79250,1847900,VNM,Thực phẩm và đồ uống
2021-06-29,79790,81470,79080,80860,4368100,VNM,Thực phẩm và đồ uống
2021-06-30,80860,80940,80140,80320,2115600,VNM,Thực phẩm và đồ uống
2021-07-01,80490,81120,80320,80760,3811500,VNM,Thực phẩm và đồ uống
2021-07-02,80860,80860,80050,80050,2750900,VNM,Thực phẩm và đồ uống
2021-07-05,80050,80320,78720,79250,2931000,VNM,Thực phẩm và đồ uống
2021-07-06,79430,79790,77300,77300,3993400,VNM,Thực phẩm và đồ uống
2021-07-07,77300,79790,76940,79790,4738700,VNM,Thực phẩm và đồ uống
2021-07-08,78360,79430,78190,78550,1908900,VNM,Thực phẩm và đồ uống
2021-07-09,78450,78550,77200,77300,3058100,VNM,Thực phẩm và đồ uống
2021-07-12,77730,78190,74900,76670,4833100,VNM,Thực phẩm và đồ uống
2021-07-13,76510,76850,74810,74900,2883300,VNM,Thực phẩm và đồ uống
2021-07-14,75530,76140,74910,75530,4180200,VNM,Thực phẩm và đồ uống
2021-07-15,75530,76670,75070,75690,3284100,VNM,Thực phẩm và đồ uống
2021-07-16,75970,76590,75790,76320,1449600,VNM,Thực phẩm và đồ uống
2021-07-19,74990,75530,74630,75530,4111700,VNM,Thực phẩm và đồ uống
2021-07-20,75530,76410,74910,76320,3207300,VNM,Thực phẩm và đồ uống
2021-07-21,75880,76320,75690,75790,1696200,VNM,Thực phẩm và đồ uống
2021-07-22,75970,77390,75790,77130,2152400,VNM,Thực phẩm và đồ uống
2021-07-23,77130,79790,76510,77830,4102400,VNM,Thực phẩm và đồ uống
2021-07-26,78200,79250,78100,78980,2791400,VNM,Thực phẩm và đồ uống
2021-07-27,78980,79510,77730,77730,2388200,VNM,Thực phẩm và đồ uống
2021-07-28,77390,77670,76940,77200,1665500,VNM,Thực phẩm và đồ uống
2021-07-29,77290,77920,76410,77130,2648300,VNM,Thực phẩm và đồ uống
2021-07-30,77130,77470,76320,76510,4405200,VNM,Thực phẩm và đồ uống
2021-08-02,76590,77200,76410,76850,2543500,VNM,Thực phẩm và đồ uống
2021-08-03,76940,77730,76940,77390,2714600,VNM,Thực phẩm và đồ uống
2021-08-04,77730,77730,77290,77390,2873000,VNM,Thực phẩm và đồ uống
2021-08-05,77200,77390,76940,76940,2833600,VNM,Thực phẩm và đồ uống
2021-08-06,77200,78550,76940,77470,3960600,VNM,Thực phẩm và đồ uống
2021-08-09,77470,78100,77290,77920,2731300,VNM,Thực phẩm và đồ uống
2021-08-10,78200,79960,78200,79430,5965600,VNM,Thực phẩm và đồ uống
2021-08-11,79870,81210,79790,80760,5330400,VNM,Thực phẩm và đồ uống
2021-08-12,80680,81300,80230,80410,4287800,VNM,Thực phẩm và đồ uống
2021-08-13,80320,80410,79250,79870,4105500,VNM,Thực phẩm và đồ uống
2021-08-16,79870,80490,79080,79510,3270800,VNM,Thực phẩm và đồ uống
2021-08-17,79610,80050,79170,79340,2202200,VNM,Thực phẩm và đồ uống
2021-08-18,79510,80760,79430,79960,4710100,VNM,Thực phẩm và đồ uống
2021-08-19,80410,80410,79790,80230,3061300,VNM,Thực phẩm và đồ uống
2021-08-20,80230,80230,77290,78010,4326800,VNM,Thực phẩm và đồ uống
2021-08-23,77920,78010,76410,76410,4356500,VNM,Thực phẩm và đồ uống
2021-08-24,76510,77290,76140,76670,2375700,VNM,Thực phẩm và đồ uống
2021-08-25,76760,77390,76410,77200,1675500,VNM,Thực phẩm và đồ uống
2021-08-26,77200,77920,77040,77290,1896000,VNM,Thực phẩm và đồ uống
2021-08-27,77670,77730,77040,77290,2346900,VNM,Thực phẩm và đồ uống
2021-08-30,77390,77830,77290,77670,4306000,VNM,Thực phẩm và đồ uống
2021-08-31,77730,77830,77390,77670,2957200,VNM,Thực phẩm và đồ uống
2021-09-01,77670,78900,77470,78280,3430100,VNM,Thực phẩm và đồ uống
2021-09-06,78450,78900,78360,78450,3212200,VNM,Thực phẩm và đồ uống
2021-09-07,79360,79360,78010,78010,2622200,VNM,Thực phẩm và đồ uống
2021-09-08,78010,78010,77110,77180,3682200,VNM,Thực phẩm và đồ uống
2021-09-09,77180,77280,76820,77010,2452400,VNM,Thực phẩm và đồ uống
2021-09-10,77010,78630,76820,78190,3962100,VNM,Thực phẩm và đồ uống
2021-09-13,78190,78990,78010,78820,2956200,VNM,Thực phẩm và đồ uống
2021-09-14,78820,78910,78280,78630,2482900,VNM,Thực phẩm và đồ uống
2021-09-15,78450,78450,77820,77820,2425000,VNM,Thực phẩm và đồ uống
2021-09-16,78190,78190,77650,78090,1825400,VNM,Thực phẩm và đồ uống
2021-09-17,78090,79900,78010,78190,5292600,VNM,Thực phẩm và đồ uống
2021-09-20,79180,80530,78910,80170,5447700,VNM,Thực phẩm và đồ uống
2021-09-21,79530,80360,79270,80260,3096300,VNM,Thực phẩm và đồ uống
2021-09-22,79990,82880,79990,82700,10050100,VNM,Thực phẩm và đồ uống
2021-09-23,82700,83510,81700,82070,3941300,VNM,Thực phẩm và đồ uống
2021-09-24,82240,82610,81800,81980,2990000,VNM,Thực phẩm và đồ uống
2021-09-27,81890,82610,80260,80260,5053900,VNM,Thực phẩm và đồ uống
2021-09-28,80260,81260,79530,80710,3757200,VNM,Thực phẩm và đồ uống
2021-09-29,80710,81440,80170,80990,2763400,VNM,Thực phẩm và đồ uống
2021-09-30,81260,81980,80990,80990,2799400,VNM,Thực phẩm và đồ uống
2021-10-01,80710,81700,80530,81160,3805400,VNM,Thực phẩm và đồ uống
2021-10-04,81800,82340,81440,81530,3060200,VNM,Thực phẩm và đồ uống
2021-10-05,81620,81620,80990,80990,2268000,VNM,Thực phẩm và đồ uống
2021-10-06,80990,81440,80620,80710,2498500,VNM,Thực phẩm và đồ uống
2021-10-07,80710,80800,80260,80260,2981800,VNM,Thực phẩm và đồ uống
2021-10-08,80360,81340,80170,80990,2618600,VNM,Thực phẩm và đồ uống
2021-10-11,81340,81700,80900,81340,2474800,VNM,Thực phẩm và đồ uống
2021-10-12,81700,82520,81440,81700,3616300,VNM,Thực phẩm và đồ uống
2021-10-13,82240,82520,81340,81440,3793100,VNM,Thực phẩm và đồ uống
